"Name","Time","TimesExec","PSVersion","OS","CLR","WorkSet","Total","Assert","Max","Min","Samples","Score"
"For(){}2x","00:00:00.0003859","1","7.1.4","Win","CoreCLR","32768","00:00:00.0027012","True","00:00:00.0022356","00:00:00.0000503","7","2,1450806003335186"
"|AnonymusPipe","00:00:00.0003976","100","7.1.4","Win","CoreCLR","12288","00:00:00.0027829","True","00:00:00.0005067","00:00:00.0003558","7","1"
"Foreach(){}2x","00:00:00.0004475","100","7.1.4","Win","CoreCLR","0","00:00:00.0031324","True","00:00:00.0005186","00:00:00.0004031","7","1,1255030181086518"
"Foreach(){}Shorter","00:00:00.0004581","100","7.1.4","Win","CoreCLR","0","00:00:00.0032064","True","00:00:00.0006732","00:00:00.0003377","7","1,1521629778672031"
"For(){}SHORTER","00:00:00.0004935","100","7.1.4","Win","CoreCLR","0","00:00:00.0034547","True","00:00:00.0005381","00:00:00.0004574","7","1,2411971830985915"
"|Foreach-Obj{}","00:00:00.0005024","21","7.1.4","Win","CoreCLR","0","00:00:00.0035170","True","00:00:00.0006698","00:00:00.0003839","7","3,305263157894737"
"|Where-Obj{}","00:00:00.0005073","3","7.1.4","Win","CoreCLR","0","00:00:00.0035509","True","00:00:00.0006347","00:00:00.0004631","7","6,413400758533502"
"|AnonymusPipe","00:00:00.0005330","1","7.1.4","Win","CoreCLR","8192","00:00:00.0037310","True","00:00:00.0030619","00:00:00.0001009","7","2,962757087270706"
"|Where-Obj{}","00:00:00.0006047","8","7.1.4","Win","CoreCLR","69632","00:00:00.0042326","True","00:00:00.0007812","00:00:00.0005389","7","7,01508120649652"
"|Foreach-Obj{}","00:00:00.0006205","1","7.1.4","Win","CoreCLR","20480","00:00:00.0043436","True","00:00:00.0033221","00:00:00.0001514","7","3,4491384102279046"
"Do{}While()2x","00:00:00.0006954","100","7.1.4","Win","CoreCLR","0","00:00:00.0048679","True","00:00:00.0007207","00:00:00.0006808","7","1,7489939637826961"
"For(){}2x","00:00:00.0007105","100","7.1.4","Win","CoreCLR","0","00:00:00.0049736","True","00:00:00.0007509","00:00:00.0006534","7","1,7869718309859155"
"Do{}Until()2x","00:00:00.0007514","100","7.1.4","Win","CoreCLR","0","00:00:00.0052597","True","00:00:00.0009251","00:00:00.0006683","7","1,8898390342052314"
"|Foreach-Obj{}","00:00:00.0007834","3","7.1.4","Win","CoreCLR","4096","00:00:00.0054838","True","00:00:00.0041456","00:00:00.0002021","7","9,903919089759798"
".Foreach({})2x","00:00:00.0008770","1","7.1.4","Win","CoreCLR","221184","00:00:00.0061392","True","00:00:00.0056691","00:00:00.0000696","7","4,874930516953863"
"While(){}2x","00:00:00.0008771","100","7.1.4","Win","CoreCLR","0","00:00:00.0061398","True","00:00:00.0014068","00:00:00.0006419","7","2,2059859154929575"
"Foreach(){}Shorter","00:00:00.0009143","1","7.1.4","Win","CoreCLR","20480","00:00:00.0064002","True","00:00:00.0059055","00:00:00.0000611","7","5,082267926625903"
".Where{})2x","00:00:00.0009155","100","7.1.4","Win","CoreCLR","0","00:00:00.0064087","True","00:00:00.0010597","00:00:00.0008190","7","2,3025653923541247"
"|Where-Obj{}","00:00:00.0009939","1","7.1.4","Win","CoreCLR","16384","00:00:00.0069571","True","00:00:00.0047787","00:00:00.0003254","7","5,52473596442468"
".Foreach({})2x","00:00:00.0010366","100","7.1.4","Win","CoreCLR","0","00:00:00.0072564","True","00:00:00.0011908","00:00:00.0008727","7","2,607142857142857"
"|Where-Obj{}","00:00:00.0012196","13","7.1.4","Win","CoreCLR","0","00:00:00.0085371","True","00:00:00.0015838","00:00:00.0009173","7","16,548168249660787"
"|Where-Obj{}","00:00:00.0013350","21","7.1.4","Win","CoreCLR","4096","00:00:00.0093448","True","00:00:00.0017608","00:00:00.0010565","7","8,782894736842104"
"|AnonymusPipe","00:00:00.0029479","1000","7.1.4","Win","CoreCLR","0","00:00:00.0206354","True","00:00:00.0033734","00:00:00.0024418","7","1"
"|Foreach-Obj{}","00:00:00.0031375","100","7.1.4","Win","CoreCLR","487424","00:00:00.0219625","True","00:00:00.0092434","00:00:00.0018022","7","7,891096579476861"
"Foreach(){}Shorter","00:00:00.0040363","1000","7.1.4","Win","CoreCLR","622592","00:00:00.0282538","True","00:00:00.0068469","00:00:00.0022676","7","1,3692119814104957"
"|Where-Obj{}","00:00:00.0045540","100","7.1.4","Win","CoreCLR","835584","00:00:00.0318783","True","00:00:00.0083406","00:00:00.0033557","7","11,453722334004024"
"Foreach(){}2x","00:00:00.0047766","1000","7.1.4","Win","CoreCLR","446464","00:00:00.0334363","True","00:00:00.0079548","00:00:00.0039457","7","1,6203399029817835"
"For(){}SHORTER","00:00:00.0058664","1000","7.1.4","Win","CoreCLR","217088","00:00:00.0410645","True","00:00:00.0081107","00:00:00.0047882","7","1,9900267987380846"
"Do{}Until()2x","00:00:00.0079027","1000","7.1.4","Win","CoreCLR","-352256","00:00:00.0553189","True","00:00:00.0101598","00:00:00.0066574","7","2,680789714712168"
"For(){}2x","00:00:00.0080321","1000","7.1.4","Win","CoreCLR","-622592","00:00:00.0562246","True","00:00:00.0100647","00:00:00.0067711","7","2,7246853692459037"
"While(){}2x","00:00:00.0081812","1000","7.1.4","Win","CoreCLR","-303104","00:00:00.0572686","True","00:00:00.0104767","00:00:00.0073125","7","2,7752637470741885"
"Do{}While()2x","00:00:00.0084384","1000","7.1.4","Win","CoreCLR","753664","00:00:00.0590685","True","00:00:00.0102795","00:00:00.0068014","7","2,862512296889311"
".Where{})2x","00:00:00.0094121","1000","7.1.4","Win","CoreCLR","1454080","00:00:00.0658845","True","00:00:00.0134922","00:00:00.0072366","7","3,1928152243970285"
".Foreach({})2x","00:00:00.0123616","1000","7.1.4","Win","CoreCLR","1982464","00:00:00.0865313","True","00:00:00.0253243","00:00:00.0080311","7","4,193357983649378"
"|Foreach-Obj{}","00:00:00.0156018","1000","7.1.4","Win","CoreCLR","-45056","00:00:00.1092129","True","00:00:00.0223761","00:00:00.0121112","7","5,2925133145629095"
"|AnonymusPipe","00:00:00.0225449","10000","7.1.4","Win","CoreCLR","-17690624","00:00:00.1578141","True","00:00:00.0273299","00:00:00.0177473","7","1"
"|Where-Obj{}","00:00:00.0372519","1000","7.1.4","Win","CoreCLR","233472","00:00:00.2607630","True","00:00:00.0400436","00:00:00.0361909","7","12,636758370365344"
"Foreach(){}Shorter","00:00:00.0415286","10000","7.1.4","Win","CoreCLR","-2375680","00:00:00.2907002","True","00:00:00.0427513","00:00:00.0396328","7","1,842039663072358"
"Foreach(){}2x","00:00:00.0454576","10000","7.1.4","Win","CoreCLR","2682880","00:00:00.3182029","True","00:00:00.0563773","00:00:00.0405775","7","2,0163141109519227"
"For(){}SHORTER","00:00:00.0514504","10000","7.1.4","Win","CoreCLR","-233472","00:00:00.3601530","True","00:00:00.0585482","00:00:00.0450438","7","2,2821303265927106"
".Where{})2x","00:00:00.0628056","10000","7.1.4","Win","CoreCLR","-897024","00:00:00.4396393","True","00:00:00.0689898","00:00:00.0577612","7","2,7858007797772446"
"Do{}Until()2x","00:00:00.0663450","10000","7.1.4","Win","CoreCLR","1609728","00:00:00.4644151","True","00:00:00.0736768","00:00:00.0586094","7","2,942794157436937"
"While(){}2x","00:00:00.0699595","10000","7.1.4","Win","CoreCLR","3342336","00:00:00.4897164","True","00:00:00.0741963","00:00:00.0610768","7","3,1031186654187866"
".Foreach({})2x","00:00:00.0717369","10000","7.1.4","Win","CoreCLR","10096640","00:00:00.5021581","True","00:00:00.0881092","00:00:00.0629201","7","3,1819568949074957"
"For(){}2x","00:00:00.0741415","10000","7.1.4","Win","CoreCLR","2625536","00:00:00.5189907","True","00:00:00.0819807","00:00:00.0700093","7","3,288615163518135"
"Do{}While()2x","00:00:00.0764378","10000","7.1.4","Win","CoreCLR","1277952","00:00:00.5350645","True","00:00:00.0974383","00:00:00.0650871","7","3,390469684939831"
"|Foreach-Obj{}","00:00:00.1257163","10000","7.1.4","Win","CoreCLR","-17735680","00:00:00.8800142","True","00:00:00.1324411","00:00:00.1115884","7","5,57626336776832"
"|AnonymusPipe","00:00:00.2479708","100000","7.1.4","Win","CoreCLR","13082624","00:00:01.7357956","True","00:00:00.2575779","00:00:00.2359511","7","1"
"Foreach(){}Shorter","00:00:00.3188631","100000","7.1.4","Win","CoreCLR","13099008","00:00:02.2320420","True","00:00:00.3361281","00:00:00.2992478","7","1,2858897095948394"
"|Where-Obj{}","00:00:00.3382249","10000","7.1.4","Win","CoreCLR","9392128","00:00:02.3675743","True","00:00:00.3536197","00:00:00.3262619","7","15,002279894787735"
"Foreach(){}2x","00:00:00.3732444","100000","7.1.4","Win","CoreCLR","11010048","00:00:02.6127108","True","00:00:00.3908097","00:00:00.3595753","7","1,5051949665041207"
"For(){}SHORTER","00:00:00.4492577","100000","7.1.4","Win","CoreCLR","1503232","00:00:03.1448039","True","00:00:00.4843793","00:00:00.4265130","7","1,8117363012096586"
"For(){}2x","00:00:00.6154244","100000","7.1.4","Win","CoreCLR","10014720","00:00:04.3079709","True","00:00:00.6350876","00:00:00.6046888","7","2,481842216906184"
"While(){}2x","00:00:00.7108315","100000","7.1.4","Win","CoreCLR","3977216","00:00:04.9758205","True","00:00:00.8606546","00:00:00.5885358","7","2,8665935666618814"
".Foreach({})2x","00:00:00.7688438","100000","7.1.4","Win","CoreCLR","91897856","00:00:05.3819068","True","00:00:00.8103614","00:00:00.7196082","7","3,1005416766812868"
"Do{}Until()2x","00:00:00.7803465","100000","7.1.4","Win","CoreCLR","6115328","00:00:05.4624256","True","00:00:00.8199366","00:00:00.7263492","7","3,1469289932524314"
"Do{}While()2x","00:00:00.7839953","100000","7.1.4","Win","CoreCLR","3399680","00:00:05.4879671","True","00:00:00.8193130","00:00:00.7516894","7","3,1616436290079317"
".Where{})2x","00:00:00.9090929","100000","7.1.4","Win","CoreCLR","-44756992","00:00:06.3636503","True","00:00:01.0380472","00:00:00.8482272","7","3,666128834524065"
"|Foreach-Obj{}","00:00:01.5629403","100000","7.1.4","Win","CoreCLR","12099584","00:00:10.9405820","True","00:00:01.6661331","00:00:01.4314130","7","6,3029207471202255"
"|Where-Obj{}","00:00:03.0539502","100000","7.1.4","Win","CoreCLR","10543104","00:00:21.3776513","True","00:00:03.4549211","00:00:02.7930471","7","12,315765404636352"
