"Name","Time","TimesExec","PSVersion","OS","CLR","WorkSet","Total","Assert","Max","Min","Samples","Score"
"While(){}","00:00:00.0036401","1000","7.1.4","Win","CoreCLR","0","00:00:00.0254804","True","00:00:00.0043238","00:00:00.0031866","7","1,9025244342235927"
"Do{}Until()","00:00:00.0037975","1000","7.1.4","Win","CoreCLR","0","00:00:00.0265826","True","00:00:00.0050152","00:00:00.0029621","7","1,9847906757957456"
"Do{}While()","00:00:00.0040240","1000","7.1.4","Win","CoreCLR","0","00:00:00.0281678","True","00:00:00.0045713","00:00:00.0036973","7","2,1031725291381385"
"For(){}","00:00:00.0044758","1000","7.1.4","Win","CoreCLR","3121152","00:00:00.0313303","True","00:00:00.0056183","00:00:00.0038472","7","2,339309047195944"
".Foreach({})","00:00:00.0045834","1000","7.1.4","Win","CoreCLR","49152","00:00:00.0320841","True","00:00:00.0068100","00:00:00.0036551","7","2,395546960748445"
".Where({})","00:00:00.0046907","1000","7.1.4","Win","CoreCLR","4096","00:00:00.0328351","True","00:00:00.0070645","00:00:00.0035107","7","2,451628077144201"
".Where({})","00:00:00.0052860","1000","7.1.4","Win","CoreCLR","0","00:00:00.0370021","True","00:00:00.0073395","00:00:00.0039641","7","2,76276590184498"
"|Foreach-Obj{}","00:00:00.0150201","1000","7.1.4","Win","CoreCLR","8192","00:00:00.1051408","True","00:00:00.0242285","00:00:00.0093156","7","7,850363246746459"
"|AnonymusPipe","00:00:00.0168714","10000","7.1.4","Win","CoreCLR","-2404352","00:00:00.1181001","True","00:00:00.0211367","00:00:00.0147389","7","1"
"|Where-Obj{}","00:00:00.0185383","1000","7.1.4","Win","CoreCLR","-692224","00:00:00.1297684","True","00:00:00.0224705","00:00:00.0157170","7","9,689175769612712"
"Foreach(){}","00:00:00.0240639","10000","7.1.4","Win","CoreCLR","65536","00:00:00.1684475","True","00:00:00.0337087","00:00:00.0197811","7","1,4263131690316155"
".Where({})","00:00:00.0311438","10000","7.1.4","Win","CoreCLR","-6414336","00:00:00.2180063","True","00:00:00.0374104","00:00:00.0229461","7","1,845952321680477"
"Do{}Until()","00:00:00.0339592","10000","7.1.4","Win","CoreCLR","-5316608","00:00:00.2377147","True","00:00:00.0376237","00:00:00.0300097","7","2,012826440010906"
".Foreach({})","00:00:00.0352833","10000","7.1.4","Win","CoreCLR","-5316608","00:00:00.2469832","True","00:00:00.0420959","00:00:00.0319799","7","2,091308368007397"
"Do{}While()","00:00:00.0371453","10000","7.1.4","Win","CoreCLR","-5472256","00:00:00.2600174","True","00:00:00.0420119","00:00:00.0301739","7","2,2016726531289637"
".Where({})","00:00:00.0392892","10000","7.1.4","Win","CoreCLR","-3391488","00:00:00.2750246","True","00:00:00.0448722","00:00:00.0356909","7","2,328745687968989"
"For(){}","00:00:00.0467810","10000","7.1.4","Win","CoreCLR","360448","00:00:00.3274668","True","00:00:00.0667207","00:00:00.0378524","7","2,7727989378474813"
"While(){}","00:00:00.0470473","10000","7.1.4","Win","CoreCLR","-4853760","00:00:00.3293313","True","00:00:00.0676283","00:00:00.0382365","7","2,7885830458645993"
"|Foreach-Obj{}","00:00:00.1104773","10000","7.1.4","Win","CoreCLR","-5529600","00:00:00.7733413","True","00:00:00.1321469","00:00:00.0888009","7","6,548199912277582"
"|Where-Obj{}","00:00:00.1750616","10000","7.1.4","Win","CoreCLR","-7360512","00:00:01.2254312","True","00:00:00.1861937","00:00:00.1614897","7","10,376234337399387"
"Foreach(){}","00:00:00.1870695","100000","7.1.4","Win","CoreCLR","4648960","00:00:01.3094868","True","00:00:00.2006604","00:00:00.1732429","7","1"
"|AnonymusPipe","00:00:00.1929654","100000","7.1.4","Win","CoreCLR","26374144","00:00:01.3507575","True","00:00:00.2179117","00:00:00.1591733","7","1,031517163407183"
"While(){}","00:00:00.3657519","100000","7.1.4","Win","CoreCLR","-28471296","00:00:02.5602633","True","00:00:00.4002093","00:00:00.3269521","7","1,9551658608164346"
"For(){}","00:00:00.3802562","100000","7.1.4","Win","CoreCLR","9097216","00:00:02.6617937","True","00:00:00.4082061","00:00:00.3278054","7","2,0327001462023473"
"Do{}While()","00:00:00.4154833","100000","7.1.4","Win","CoreCLR","-10833920","00:00:02.9083832","True","00:00:00.5322859","00:00:00.3790052","7","2,221010373150086"
".Where({})","00:00:00.4204687","100000","7.1.4","Win","CoreCLR","34291712","00:00:02.9432811","True","00:00:00.4415572","00:00:00.3906778","7","2,247660361523391"
".Where({})","00:00:00.4252434","100000","7.1.4","Win","CoreCLR","43655168","00:00:02.9767041","True","00:00:00.4655047","00:00:00.4076631","7","2,2731840305341064"
"Do{}Until()","00:00:00.4752155","100000","7.1.4","Win","CoreCLR","-14671872","00:00:03.3265087","True","00:00:00.4894529","00:00:00.4605525","7","2,540315230435747"
".Foreach({})","00:00:00.4946882","100000","7.1.4","Win","CoreCLR","60178432","00:00:03.4628174","True","00:00:00.5487977","00:00:00.4492310","7","2,6444086288785718"
"|Foreach-Obj{}","00:00:01.1834012","100000","7.1.4","Win","CoreCLR","26746880","00:00:08.2838083","True","00:00:01.2453471","00:00:01.1415327","7","6,325997557057671"
"|Where-Obj{}","00:00:02.0096924","100000","7.1.4","Win","CoreCLR","30162944","00:00:14.0678469","True","00:00:02.1747889","00:00:01.8579881","7","10,743025453107"
